Time (s)	Vds (V)	Ids (A)	Vgs (V)	Igs (A)
2.2645459999999998E+3	-1.0000000000000000E+0	-1.3198983651818709E-5	-2.3399999141693120E+0	-1.0267615380143980E-7
2.2655630000000001E+3	-1.0000000000000000E+0	-1.3888871762901539E-5	-2.4000000953674321E+0	-1.0767829650148999E-7
2.2665459999999998E+3	-1.0000000000000000E+0	-1.4546965758199800E-5	-2.4600000381469731E+0	-1.1463856708360250E-7
2.2675470000000000E+3	-1.0000000000000000E+0	-1.5192007595032919E-5	-2.5199999809265141E+0	-1.2196134946407261E-7
2.2685479999999998E+3	-1.0000000000000000E+0	-1.5135287867451551E-5	-2.4600000381469731E+0	-1.0307491038474840E-7
2.2695479999999998E+3	-1.0000000000000000E+0	-1.4777624528505839E-5	-2.4000000953674321E+0	-8.8657031938055297E-8
2.2705639999999998E+3	-1.0000000000000000E+0	-1.4352583093568679E-5	-2.3399999141693120E+0	-7.9556407683867292E-8
2.2715479999999998E+3	-1.0000000000000000E+0	-1.3869655049347779E-5	-2.2799999713897710E+0	-6.9741609820539452E-8
2.2725470000000000E+3	-1.0000000000000000E+0	-1.3473832041199780E-5	-2.2200000286102290E+0	-6.1215402524794626E-8
2.2744910000000000E+3	-1.0000000000000000E+0	-1.2884806892543571E-5	-2.1600000858306880E+0	-5.2547527218393952E-8
2.2755470000000000E+3	-1.0000000000000000E+0	-1.2251341104274621E-5	-2.0999999046325679E+0	-4.4541682342469357E-8
2.2765479999999998E+3	-1.0000000000000000E+0	-1.1578499652387110E-5	-2.0399999618530269E+0	-3.7745643055586697E-8
2.2776140000000000E+3	-1.0000000000000000E+0	-1.0867416676774160E-5	-1.9800000190734861E+0	-3.0216860125165112E-8
2.2785470000000000E+3	-1.0000000000000000E+0	-1.0115611075889319E-5	-1.9199999570846560E+0	-2.3825812434097319E-8
2.2795470000000000E+3	-1.0000000000000000E+0	-9.2963191491435282E-6	-1.8600000143051150E+0	-1.8270958079824598E-8
2.2805639999999998E+3	-1.0000000000000000E+0	-8.5065412349649705E-6	-1.7999999523162840E+0	-1.2731540266486260E-8
2.2815459999999998E+3	-1.0000000000000000E+0	-7.6522446761373431E-6	-1.7400000095367429E+0	-8.1442950161658700E-9
2.2825459999999998E+3	-1.0000000000000000E+0	-6.7853638938686336E-6	-1.6799999475479130E+0	-4.1495802349800206E-9
2.2835459999999998E+3	-1.0000000000000000E+0	-5.9205922298133373E-6	-1.6200000047683720E+0	-5.8975219152657132E-10
2.2845459999999998E+3	-1.0000000000000000E+0	-5.0792382353392904E-6	-1.5599999427795410E+0	2.1716117792891509E-9
2.2855479999999998E+3	-1.0000000000000000E+0	-4.2916963138850406E-6	-1.5000000000000000E+0	4.7112225232126548E-9
2.2865470000000000E+3	-1.0000000000000000E+0	-3.5687457966560028E-6	-1.4400000572204590E+0	6.8445564771479886E-9
2.2875479999999998E+3	-1.0000000000000000E+0	-2.9288446512509840E-6	-1.3799999952316280E+0	8.7812308535717420E-9
2.2885479999999998E+3	-1.0000000000000000E+0	-2.3758720999467191E-6	-1.3200000524520870E+0	1.0573554476422940E-8
2.2895470000000000E+3	-1.0000000000000000E+0	-1.9087779037363362E-6	-1.2599999904632571E+0	1.2343478239529301E-8
2.2905479999999998E+3	-1.0000000000000000E+0	-1.5226172536131340E-6	-1.2000000476837160E+0	1.4224386113426140E-8
2.2915479999999998E+3	-1.0000000000000000E+0	-1.2103843118893560E-6	-1.1399999856948850E+0	1.6286099580042901E-8
2.2925479999999998E+3	-1.0000000000000000E+0	-9.2907691850996344E-7	-1.0800000429153440E+0	1.6754281517705749E-8
2.2941610000000001E+3	-1.0000000000000000E+0	-7.6990653496977757E-7	-1.0199999809265139E+0	2.1839010599933321E-8
2.2945479999999998E+3	-1.0000000000000000E+0	-6.0927686718059704E-7	-9.5999997854232788E-1	2.4257207797973020E-8
2.2955500000000002E+3	-1.0000000000000000E+0	-4.8300194066541735E-7	-8.9999997615814209E-1	2.6919829920757369E-8
2.2965479999999998E+3	-1.0000000000000000E+0	-3.8125813262013248E-7	-8.3999997377395630E-1	2.9564679593363511E-8
2.2975479999999998E+3	-1.0000000000000000E+0	-2.9868257911402912E-7	-7.7999997138977051E-1	3.2111465486650559E-8
2.2985459999999998E+3	-1.0000000000000000E+0	-2.3175549301868159E-7	-7.2000002861022949E-1	3.4498608414423870E-8
2.2995459999999998E+3	-1.0000000000000000E+0	-1.7776667959878981E-7	-6.6000002622604370E-1	3.6729289831782807E-8
2.3005459999999998E+3	-1.0000000000000000E+0	-1.3454031488890910E-7	-6.0000002384185791E-1	3.8829124804351522E-8
2.3015459999999998E+3	-1.0000000000000000E+0	-1.0010135298443860E-7	-5.4000002145767212E-1	4.0777504040079293E-8
2.3025470000000000E+3	-1.0000000000000000E+0	-7.0777062433080573E-8	-4.7999998927116388E-1	4.2387664933585263E-8
2.3035639999999998E+3	-1.0000000000000000E+0	-5.1961563940494670E-8	-4.1999998688697809E-1	4.4056903902855993E-8
2.3045479999999998E+3	-1.0000000000000000E+0	-3.6134682801502997E-8	-3.6000001430511469E-1	4.5282043004135630E-8
2.3055479999999998E+3	-1.0000000000000000E+0	-2.4780524299217180E-8	-3.0000001192092901E-1	4.6273459730628019E-8
2.3065479999999998E+3	-1.0000000000000000E+0	-1.7308771305124541E-8	-2.3999999463558200E-1	4.7138904335497500E-8
2.3075470000000000E+3	-1.0000000000000000E+0	-1.2785362990541669E-8	-1.8000000715255740E-1	4.8003578001498681E-8
2.3085479999999998E+3	-1.0000000000000000E+0	-1.0560608387777389E-8	-1.1999999731779100E-1	4.8390866425052081E-8
2.3096140000000000E+3	-1.0000000000000000E+0	-9.8076222698750825E-9	-5.9999998658895493E-2	4.9625636933114947E-8
2.3105479999999998E+3	-1.0000000000000000E+0	-9.9017860577532701E-9	0.0000000000000000E+0	5.0352333857972553E-8
2.3115479999999998E+3	-1.0000000000000000E+0	-9.9436645584205507E-9	5.9999998658895493E-2	4.5615387023190117E-8
2.3136579999999999E+3	-1.0000000000000000E+0	-1.0981500153661731E-8	1.1999999731779100E-1	4.7420503079820257E-8
2.3145479999999998E+3	-1.0000000000000000E+0	-1.1977768110682520E-8	1.8000000715255740E-1	4.7873140118781521E-8
2.3155500000000002E+3	-1.0000000000000000E+0	-1.3128972575771060E-8	2.3999999463558200E-1	4.7908795153261963E-8
2.3165459999999998E+3	-1.0000000000000000E+0	-1.4498651168537440E-8	3.0000001192092901E-1	4.7600497765643013E-8
2.3175459999999998E+3	-1.0000000000000000E+0	-1.6195512486660849E-8	3.6000001430511469E-1	4.7507501932386731E-8
2.3185459999999998E+3	-1.0000000000000000E+0	-1.8320596595344799E-8	4.1999998688697809E-1	4.8005105668380572E-8
2.3195470000000000E+3	-1.0000000000000000E+0	-2.1011448581020889E-8	4.7999998927116388E-1	4.9260140855267309E-8
2.3205470000000000E+3	-1.0000000000000000E+0	-2.4347484028908181E-8	5.4000002145767212E-1	5.1244747112377808E-8
2.3215470000000000E+3	-1.0000000000000000E+0	-2.0936644418156899E-8	4.7999998927116388E-1	3.5791206443036572E-8
2.3225490000000000E+3	-1.0000000000000000E+0	-1.7696667242717009E-8	4.1999998688697809E-1	2.6234042493911150E-8
2.3235490000000000E+3	-1.0000000000000000E+0	-1.4789116598024071E-8	3.6000001430511469E-1	1.8869650730835019E-8
2.3245470000000000E+3	-1.0000000000000000E+0	-1.2263750903684921E-8	3.0000001192092901E-1	1.3363361084373080E-8
2.3256140000000000E+3	-1.0000000000000000E+0	-1.0105312142627550E-8	2.3999999463558200E-1	8.2528712752605315E-9
2.3265470000000000E+3	-1.0000000000000000E+0	-8.2814333168812481E-9	1.8000000715255740E-1	4.3681862571531837E-9
2.3275470000000000E+3	-1.0000000000000000E+0	-6.7601799713656874E-9	1.1999999731779100E-1	1.1507987895953420E-9
2.3285470000000000E+3	-1.0000000000000000E+0	-5.4594040399535970E-9	5.9999998658895493E-2	-1.4730096031811970E-9
2.3295479999999998E+3	-1.0000000000000000E+0	-4.3640135949374334E-9	0.0000000000000000E+0	-3.7545802022975749E-9
2.3305479999999998E+3	-1.0000000000000000E+0	-3.4033298401681118E-9	-5.9999998658895493E-2	-5.6969287065555818E-9
2.3315479999999998E+3	-1.0000000000000000E+0	-2.7312516692745699E-9	-1.1999999731779100E-1	-6.0363651854800082E-9
2.3332330000000002E+3	-1.0000000000000000E+0	-1.7341971192408321E-9	-1.8000000715255740E-1	-1.0723531396195090E-8
2.3335459999999998E+3	-1.0000000000000000E+0	-1.2376070168684809E-9	-2.3999999463558200E-1	-1.1424529766657089E-8
2.3345490000000000E+3	-1.0000000000000000E+0	-8.6083412620396871E-10	-3.0000001192092901E-1	-1.3110482477429740E-8
2.3355459999999998E+3	-1.0000000000000000E+0	-4.5787096336624700E-10	-3.6000001430511469E-1	-1.4853334562303641E-8
2.3365470000000000E+3	-1.0000000000000000E+0	-1.3694763378868660E-10	-4.1999998688697809E-1	-1.6630030685860220E-8
2.3375470000000000E+3	-1.0000000000000000E+0	2.1767617222612220E-11	-4.7999998927116388E-1	-1.8395185819031209E-8
2.3385479999999998E+3	-1.0000000000000000E+0	8.8799002873063415E-11	-5.4000002145767212E-1	-2.0054137905844979E-8
2.3395479999999998E+3	-1.0000000000000000E+0	5.0425531805675661E-12	-6.0000002384185791E-1	-2.1517884363220219E-8
2.3405479999999998E+3	-1.0000000000000000E+0	-3.8491487774905408E-10	-6.6000002622604370E-1	-2.2302209856661651E-8
2.3416140000000000E+3	-1.0000000000000000E+0	-1.4771223133536180E-9	-7.2000002861022949E-1	-2.3852837927051951E-8
2.3425470000000000E+3	-1.0000000000000000E+0	-3.7926795037890323E-9	-7.7999997138977051E-1	-2.4616205962502139E-8
2.3435470000000000E+3	-1.0000000000000000E+0	-8.4408640077526797E-9	-8.3999997377395630E-1	-2.5081659416059668E-8
2.3445479999999998E+3	-1.0000000000000000E+0	-1.7595578327700420E-8	-8.9999997615814209E-1	-2.5333548592243460E-8
2.3455479999999998E+3	-1.0000000000000000E+0	-3.4670829762717397E-8	-9.5999997854232788E-1	-2.5411701187749710E-8
2.3465479999999998E+3	-1.0000000000000000E+0	-6.5138294758071424E-8	-1.0199999809265139E+0	-2.5406658110682659E-8
2.3475479999999998E+3	-1.0000000000000000E+0	-1.2061333620749790E-7	-1.0800000429153440E+0	-2.5139666348650280E-8
2.3485650000000001E+3	-1.0000000000000000E+0	-2.0190704219658071E-7	-1.1399999856948850E+0	-2.5549173443550899E-8
2.3495479999999998E+3	-1.0000000000000000E+0	-3.3218336170648399E-7	-1.2000000476837160E+0	-2.6077378478817081E-8
2.3505470000000000E+3	-1.0000000000000000E+0	-6.2516369325749111E-7	-1.2599999904632571E+0	-2.3537706894671831E-8
2.3527979999999998E+3	-1.0000000000000000E+0	-8.7009561866580043E-7	-1.3200000524520870E+0	-2.6834344524218071E-8
2.3535459999999998E+3	-1.0000000000000000E+0	-1.2329148830758641E-6	-1.3799999952316280E+0	-2.8798664786222620E-8
2.3545650000000001E+3	-1.0000000000000000E+0	-1.6677546454957339E-6	-1.4400000572204590E+0	-3.1608010431227740E-8
2.3555479999999998E+3	-1.0000000000000000E+0	-2.2080719190853419E-6	-1.5000000000000000E+0	-3.4344029842259260E-8
2.3565479999999998E+3	-1.0000000000000000E+0	-2.8401743747963341E-6	-1.5599999427795410E+0	-3.6841225181660768E-8
2.3576129999999998E+3	-1.0000000000000000E+0	-3.5584459965320998E-6	-1.6200000047683720E+0	-4.0663088896053523E-8
2.3585470000000000E+3	-1.0000000000000000E+0	-4.3453919715830116E-6	-1.6799999475479130E+0	-4.4263266829602799E-8
2.3595470000000000E+3	-1.0000000000000000E+0	-5.1796591833408456E-6	-1.7400000095367429E+0	-4.8151125753292938E-8
2.3605470000000000E+3	-1.0000000000000000E+0	-6.0476218095573131E-6	-1.7999999523162840E+0	-5.2397442829033032E-8
2.3615470000000000E+3	-1.0000000000000000E+0	-6.9191441980365198E-6	-1.8600000143051150E+0	-5.6907509815573582E-8
2.3625479999999998E+3	-1.0000000000000000E+0	-7.7871654866612516E-6	-1.9199999570846560E+0	-6.1690101915701234E-8
2.3635479999999998E+3	-1.0000000000000000E+0	-8.6365980678237975E-6	-1.9800000190734861E+0	-6.6750530436365807E-8
2.3645479999999998E+3	-1.0000000000000000E+0	-9.4668221208848991E-6	-2.0399999618530269E+0	-7.2009406437700818E-8
2.3655479999999998E+3	-1.0000000000000000E+0	-1.0303616363671610E-5	-2.0999999046325679E+0	-7.7223802463777247E-8
2.3665650000000001E+3	-1.0000000000000000E+0	-1.1068689673265910E-5	-2.1600000858306880E+0	-8.3200703215879912E-8
2.3675479999999998E+3	-1.0000000000000000E+0	-1.1838972568511960E-5	-2.2200000286102290E+0	-8.9088359800371108E-8
2.3685459999999998E+3	-1.0000000000000000E+0	-1.2590527148859110E-5	-2.2799999713897710E+0	-9.5152806522946775E-8
2.3695470000000000E+3	-1.0000000000000000E+0	-1.3310730537341440E-5	-2.3399999141693120E+0	-1.0319995880081480E-7
2.3705630000000001E+3	-1.0000000000000000E+0	-1.4152061339700589E-5	-2.4000000953674321E+0	-1.0544157191816340E-7
2.3723800000000001E+3	-1.0000000000000000E+0	-1.4667403775092680E-5	-2.4600000381469731E+0	-1.1649453313111740E-7
2.3725549999999998E+3	-1.0000000000000000E+0	-1.5345405699918050E-5	-2.5199999809265141E+0	-1.2229251922235560E-7
2.3736140000000000E+3	-1.0000000000000000E+0	-1.5289175280486230E-5	-2.4600000381469731E+0	-1.0361313940165930E-7
2.3745470000000000E+3	-1.0000000000000000E+0	-1.4946495866752230E-5	-2.4000000953674321E+0	-8.8866009662069700E-8
2.3755659999999998E+3	-1.0000000000000000E+0	-1.4543986253556801E-5	-2.3399999141693120E+0	-7.9318510870507452E-8
2.3765470000000000E+3	-1.0000000000000000E+0	-1.4079975699132771E-5	-2.2799999713897710E+0	-6.9323817797339870E-8
2.3775470000000000E+3	-1.0000000000000000E+0	-1.3549852155847470E-5	-2.2200000286102290E+0	-6.0319557348975650E-8
2.3785479999999998E+3	-1.0000000000000000E+0	-1.2959622836206110E-5	-2.1600000858306880E+0	-5.2018524598906879E-8
2.3795470000000000E+3	-1.0000000000000000E+0	-1.2326967407716440E-5	-2.0999999046325679E+0	-4.4239950369728831E-8
2.3805479999999998E+3	-1.0000000000000000E+0	-1.1647295650618620E-5	-2.0399999618530269E+0	-3.6988318186104152E-8
2.3815479999999998E+3	-1.0000000000000000E+0	-1.0928487427008801E-5	-1.9800000190734861E+0	-3.0234826198238813E-8
2.3825479999999998E+3	-1.0000000000000000E+0	-1.0135280717804561E-5	-1.9199999570846560E+0	-2.4306702428589230E-8
2.3835659999999998E+3	-1.0000000000000000E+0	-9.3414628281607293E-6	-1.8600000143051150E+0	-1.8495320830425040E-8
2.3845650000000001E+3	-1.0000000000000000E+0	-8.5442752606468275E-6	-1.7999999523162840E+0	-1.2977290353433091E-8
2.3855459999999998E+3	-1.0000000000000000E+0	-7.6814458225271665E-6	-1.7400000095367429E+0	-8.3942417461457808E-9
2.3865459999999998E+3	-1.0000000000000000E+0	-6.8102403929515276E-6	-1.6799999475479130E+0	-4.3868779719957729E-9
2.3875459999999998E+3	-1.0000000000000000E+0	-5.9418389355414547E-6	-1.6200000047683720E+0	-8.3043577570052207E-10
2.3885459999999998E+3	-1.0000000000000000E+0	-5.0975609156012069E-6	-1.5599999427795410E+0	1.3548017152587020E-9
2.3896140000000000E+3	-1.0000000000000000E+0	-4.3076170186395757E-6	-1.5000000000000000E+0	4.5616865840258916E-9
2.3905470000000000E+3	-1.0000000000000000E+0	-3.5665975701704160E-6	-1.4400000572204590E+0	5.9300662158534578E-9
2.3919639999999999E+3	-1.0000000000000000E+0	-2.9718601126660360E-6	-1.3799999952316280E+0	9.3390228883549753E-9
2.3925479999999998E+3	-1.0000000000000000E+0	-2.3948359739733860E-6	-1.3200000524520870E+0	1.0682844830967040E-8
2.3935500000000002E+3	-1.0000000000000000E+0	-1.9211936432839138E-6	-1.2599999904632571E+0	1.2441170760268960E-8
2.3945470000000000E+3	-1.0000000000000000E+0	-1.5310715753003019E-6	-1.2000000476837160E+0	1.4286482219461050E-8
2.3955470000000000E+3	-1.0000000000000000E+0	-1.2156366437920949E-6	-1.1399999856948850E+0	1.6330421459542780E-8
2.3965470000000000E+3	-1.0000000000000000E+0	-9.6039616437337827E-7	-1.0800000429153440E+0	1.8389798128737311E-8
2.3975650000000001E+3	-1.0000000000000000E+0	-7.6543750537894084E-7	-1.0199999809265139E+0	2.1164357377756460E-8
2.3985479999999998E+3	-1.0000000000000000E+0	-6.0738955198758049E-7	-9.5999997854232788E-1	2.3927045234017900E-8
2.3995479999999998E+3	-1.0000000000000000E+0	-4.8108148575920495E-7	-8.9999997615814209E-1	2.6693367516372749E-8
2.4005470000000000E+3	-1.0000000000000000E+0	-3.7917124018349568E-7	-8.3999997377395630E-1	2.9380942123680139E-8
2.4015479999999998E+3	-1.0000000000000000E+0	-2.9668044021491369E-7	-7.7999997138977051E-1	3.1940494693571957E-8
2.4025479999999998E+3	-1.0000000000000000E+0	-2.2998237625415641E-7	-7.2000002861022949E-1	3.4361541167982068E-8
2.4035459999999998E+3	-1.0000000000000000E+0	-1.7621135839362981E-7	-6.6000002622604370E-1	3.6606085274115692E-8
2.4045459999999998E+3	-1.0000000000000000E+0	-1.3319838387815250E-7	-6.0000002384185791E-1	3.8360774112788931E-8
2.4056120000000001E+3	-1.0000000000000000E+0	-9.5953296863626747E-8	-5.4000002145767212E-1	4.0558887803854298E-8
2.4065630000000001E+3	-1.0000000000000000E+0	-7.2129097361539607E-8	-4.7999998927116388E-1	4.2426933077877038E-8
2.4075470000000000E+3	-1.0000000000000000E+0	-5.1320409255595223E-8	-4.1999998688697809E-1	4.3907547819799220E-8
2.4085470000000000E+3	-1.0000000000000000E+0	-3.5617674143395561E-8	-3.6000001430511469E-1	4.5076813393052362E-8
2.4095479999999998E+3	-1.0000000000000000E+0	-1.9780815208036980E-8	-3.0000001192092901E-1	4.1607357559314550E-8
2.4115490000000000E+3	-1.0000000000000000E+0	-1.4136243287055090E-8	-2.3999999463558200E-1	4.3244540393061470E-8
2.4125470000000000E+3	-1.0000000000000000E+0	-1.1001503708030210E-8	-1.8000000715255740E-1	4.4557321388083437E-8
2.4135490000000000E+3	-1.0000000000000000E+0	-9.6436263419263923E-9	-1.1999999731779100E-1	4.5794546821298347E-8
2.4145470000000000E+3	-1.0000000000000000E+0	-9.4417096363486052E-9	-5.9999998658895493E-2	4.6876060366685117E-8
2.4155479999999998E+3	-1.0000000000000000E+0	-9.8227621592172909E-9	0.0000000000000000E+0	4.7887802168133930E-8
2.4165470000000000E+3	-1.0000000000000000E+0	-1.0502279046420430E-8	5.9999998658895493E-2	4.8679520858740937E-8
2.4175479999999998E+3	-1.0000000000000000E+0	-1.1335730576433891E-8	1.1999999731779100E-1	4.9202146357174570E-8
2.4185470000000000E+3	-1.0000000000000000E+0	-1.2284040451504550E-8	1.8000000715255740E-1	4.9266219548371737E-8
2.4195479999999998E+3	-1.0000000000000000E+0	-1.3399171550076970E-8	2.3999999463558200E-1	4.8915971717633511E-8
2.4205479999999998E+3	-1.0000000000000000E+0	-1.4756703414775529E-8	3.0000001192092901E-1	4.7881293596674368E-8
2.4216129999999998E+3	-1.0000000000000000E+0	-1.6434883676197390E-8	3.6000001430511469E-1	4.8098304006316539E-8
2.4225470000000000E+3	-1.0000000000000000E+0	-1.8592130501815521E-8	4.1999998688697809E-1	4.8524213980272179E-8
2.4235459999999998E+3	-1.0000000000000000E+0	-2.1304797925836280E-8	4.7999998927116388E-1	4.9706553539863307E-8
2.4245470000000000E+3	-1.0000000000000000E+0	-2.4670827158956851E-8	5.4000002145767212E-1	5.1685013602309482E-8
2.4255470000000000E+3	-1.0000000000000000E+0	-2.1226979285415840E-8	4.7999998927116388E-1	3.6111320156351212E-8
2.4265479999999998E+3	-1.0000000000000000E+0	-1.7931723661490650E-8	4.1999998688697809E-1	2.6478218728698269E-8
2.4275470000000000E+3	-1.0000000000000000E+0	-1.4985239715770149E-8	3.6000001430511469E-1	1.9080662383430539E-8
2.4285479999999998E+3	-1.0000000000000000E+0	-1.2432408880158620E-8	3.0000001192092901E-1	1.3167441359485110E-8
2.4295470000000000E+3	-1.0000000000000000E+0	-1.0281730133954170E-8	2.3999999463558200E-1	8.8269356268710908E-9
2.4311269999999999E+3	-1.0000000000000000E+0	-8.3410505169467797E-9	1.8000000715255740E-1	3.3498168683365752E-9
2.4315470000000000E+3	-1.0000000000000000E+0	-6.9410446279505322E-9	1.1999999731779100E-1	8.1802609130932069E-10
2.4325490000000000E+3	-1.0000000000000000E+0	-5.4874180754893587E-9	5.9999998658895493E-2	-1.6648888934156501E-9
2.4335470000000000E+3	-1.0000000000000000E+0	-4.3924330839217873E-9	0.0000000000000000E+0	-3.8287759629440643E-9
2.4345479999999998E+3	-1.0000000000000000E+0	-3.4682274829833659E-9	-5.9999998658895493E-2	-5.7852029833327378E-9
2.4355470000000000E+3	-1.0000000000000000E+0	-2.6738404823589690E-9	-1.1999999731779100E-1	-7.5542452293575479E-9
2.4365479999999998E+3	-1.0000000000000000E+0	-1.9853949595471931E-9	-1.8000000715255740E-1	-8.7779525870246289E-9
2.4376140000000000E+3	-1.0000000000000000E+0	-1.4111876112110620E-9	-2.3999999463558200E-1	-1.1007273315044591E-8
2.4385470000000000E+3	-1.0000000000000000E+0	-8.7559226535915968E-10	-3.0000001192092901E-1	-1.2786114389484741E-8
2.4395459999999998E+3	-1.0000000000000000E+0	-4.8772097471783127E-10	-3.6000001430511469E-1	-1.4627707045633541E-8
2.4405459999999998E+3	-1.0000000000000000E+0	-1.3146400634767019E-10	-4.1999998688697809E-1	-1.6439926753264441E-8
2.4415459999999998E+3	-1.0000000000000000E+0	2.7906895544438370E-11	-4.7999998927116388E-1	-1.8236613996691631E-8
